Sexo	Sección	País de nacimiento	Total
Hombres	4316303012	Rusia	12
Hombres	4316303012	Ucrania	0
Hombres	4316303012	Total África	32
Hombres	4316303012	Argelia	5
Hombres	4316303012	Marruecos	21
Hombres	4316303012	Nigeria	0
Hombres	4316303012	Senegal	1
Hombres	4316303012	Total América	65
Hombres	4316303012	Argentina	17
Hombres	4316303012	Bolivia	1
Hombres	4316303012	Brasil	0
Hombres	4316303012	Colombia	0
Hombres	4316303012	Cuba	2
Hombres	4316303012	Chile	7
Hombres	4316303012	Ecuador	6
Hombres	4316303012	Paraguay	1
Hombres	4316303012	Perú	6
Hombres	4316303012	República Dominicana	0
Hombres	4316303012	Uruguay	18
Hombres	4316303012	Venezuela	3
Hombres	4316303012	Total Asia	12
Hombres	4316303012	China	8
Hombres	4316303012	Pakistán	1
Hombres	4316303012	Total Oceanía	0
Hombres	4316303013	Total Población	609
Hombres	4316303013	Nacidos en España	507
Hombres	4316303013	Nacidos en el Extranjero	102
Hombres	4316303013	Total Unión Europea	21
Hombres	4316303013	Alemania	1
Hombres	4316303013	Bulgaria	0
Hombres	4316303013	Francia	7
Hombres	4316303013	Italia	5
Hombres	4316303013	Polonia	0
Hombres	4316303013	Portugal	1
Hombres	4316303013	Reino Unido	1
Hombres	4316303013	Rumanía	3
Hombres	4316303013	Total Europa No Comunitaria	10
Hombres	4316303013	Rusia	3
Hombres	4316303013	Ucrania	0
Hombres	4316303013	Total África	27
Hombres	4316303013	Argelia	0
Hombres	4316303013	Marruecos	26
Hombres	4316303013	Nigeria	0
Hombres	4316303013	Senegal	0
Hombres	4316303013	Total América	36
Hombres	4316303013	Argentina	13
Hombres	4316303013	Bolivia	0
Hombres	4316303013	Brasil	3
Hombres	4316303013	Colombia	1
Hombres	4316303013	Cuba	2
Hombres	4316303013	Chile	3
Hombres	4316303013	Ecuador	2
Hombres	4316303013	Paraguay	0
Hombres	4316303013	Perú	3
Hombres	4316303013	República Dominicana	0
Hombres	4316303013	Uruguay	6
Hombres	4316303013	Venezuela	3
Hombres	4316303013	Total Asia	7
Hombres	4316303013	China	2
Hombres	4316303013	Pakistán	1
Hombres	4316303013	Total Oceanía	1
Hombres	4316401001	Total Población	232
Hombres	4316401001	Nacidos en España	201
Hombres	4316401001	Nacidos en el Extranjero	31
Hombres	4316401001	Total Unión Europea	15
Hombres	4316401001	Alemania	2
Hombres	4316401001	Bulgaria	0
Hombres	4316401001	Francia	1
Hombres	4316401001	Italia	1
Hombres	4316401001	Polonia	4
Hombres	4316401001	Portugal	0
Hombres	4316401001	Reino Unido	4
Hombres	4316401001	Rumanía	0
Hombres	4316401001	Total Europa No Comunitaria	0
Hombres	4316401001	Rusia	0
Hombres	4316401001	Ucrania	0
Hombres	4316401001	Total África	6
Hombres	4316401001	Argelia	0
Hombres	4316401001	Marruecos	5
Hombres	4316401001	Nigeria	0
Hombres	4316401001	Senegal	0
Hombres	4316401001	Total América	9
Hombres	4316401001	Argentina	5
Hombres	4316401001	Bolivia	0
Hombres	4316401001	Brasil	0
Hombres	4316401001	Colombia	0
Hombres	4316401001	Cuba	1
Hombres	4316401001	Chile	0
Hombres	4316401001	Ecuador	1
Hombres	4316401001	Paraguay	0
Hombres	4316401001	Perú	0
Hombres	4316401001	República Dominicana	0
Hombres	4316401001	Uruguay	0
Hombres	4316401001	Venezuela	0
Hombres	4316401001	Total Asia	1
Hombres	4316401001	China	0
Hombres	4316401001	Pakistán	0
Hombres	4316401001	Total Oceanía	0
Hombres	4316501001	Total Población	378
Hombres	4316501001	Nacidos en España	336
Hombres	4316501001	Nacidos en el Extranjero	42
Hombres	4316501001	Total Unión Europea	7
Hombres	4316501001	Alemania	0
Hombres	4316501001	Bulgaria	0
Hombres	4316501001	Francia	2
Hombres	4316501001	Italia	1
Hombres	4316501001	Polonia	0
Hombres	4316501001	Portugal	0
Hombres	4316501001	Reino Unido	0
Hombres	4316501001	Rumanía	3
Hombres	4316501001	Total Europa No Comunitaria	13
Hombres	4316501001	Rusia	0
Hombres	4316501001	Ucrania	13
Hombres	4316501001	Total África	22
Hombres	4316501001	Argelia	0
Hombres	4316501001	Marruecos	21
Hombres	4316501001	Nigeria	0
Hombres	4316501001	Senegal	0
Hombres	4316501001	Total América	0
Hombres	4316501001	Argentina	0
Hombres	4316501001	Bolivia	0
Hombres	4316501001	Brasil	0
Hombres	4316501001	Colombia	0
Hombres	4316501001	Cuba	0
Hombres	4316501001	Chile	0
Hombres	4316501001	Ecuador	0
Hombres	4316501001	Paraguay	0
Hombres	4316501001	Perú	0
Hombres	4316501001	República Dominicana	0
Hombres	4316501001	Uruguay	0
Hombres	4316501001	Venezuela	0
Hombres	4316501001	Total Asia	0
Hombres	4316501001	China	0
Hombres	4316501001	Pakistán	0
Hombres	4316501001	Total Oceanía	0
Hombres	4316601001	Total Población	1.206
Hombres	4316601001	Nacidos en España	1.066
Hombres	4316601001	Nacidos en el Extranjero	140
Hombres	4316601001	Total Unión Europea	71
Hombres	4316601001	Alemania	2
Hombres	4316601001	Bulgaria	1
Hombres	4316601001	Francia	2
Hombres	4316601001	Italia	1
Hombres	4316601001	Polonia	0
Hombres	4316601001	Portugal	4
Hombres	4316601001	Reino Unido	0
Hombres	4316601001	Rumanía	61
Hombres	4316601001	Total Europa No Comunitaria	6
Hombres	4316601001	Rusia	1
Hombres	4316601001	Ucrania	0
Hombres	4316601001	Total África	33
Hombres	4316601001	Argelia	0
Hombres	4316601001	Marruecos	19
Hombres	4316601001	Nigeria	0
Hombres	4316601001	Senegal	4
Hombres	4316601001	Total América	28
Hombres	4316601001	Argentina	5
Hombres	4316601001	Bolivia	1
Hombres	4316601001	Brasil	0
Hombres	4316601001	Colombia	6
Hombres	4316601001	Cuba	1
Hombres	4316601001	Chile	1
Hombres	4316601001	Ecuador	1
Hombres	4316601001	Paraguay	0
Hombres	4316601001	Perú	6
Hombres	4316601001	República Dominicana	1
Hombres	4316601001	Uruguay	2
Hombres	4316601001	Venezuela	3
Hombres	4316601001	Total Asia	2
Hombres	4316601001	China	2
Hombres	4316601001	Pakistán	0
Hombres	4316601001	Total Oceanía	0
Hombres	4316701001	Total Población	288
Hombres	4316701001	Nacidos en España	251
Hombres	4316701001	Nacidos en el Extranjero	37
Hombres	4316701001	Total Unión Europea	20
Hombres	4316701001	Alemania	4
Hombres	4316701001	Bulgaria	0
Hombres	4316701001	Francia	2
Hombres	4316701001	Italia	0
Hombres	4316701001	Polonia	0
Hombres	4316701001	Portugal	0
Hombres	4316701001	Reino Unido	5
Hombres	4316701001	Rumanía	4
Hombres	4316701001	Total Europa No Comunitaria	1
Hombres	4316701001	Rusia	0
Hombres	4316701001	Ucrania	0
Hombres	4316701001	Total África	12
Hombres	4316701001	Argelia	0
Hombres	4316701001	Marruecos	11
Hombres	4316701001	Nigeria	0
Hombres	4316701001	Senegal	0
Hombres	4316701001	Total América	4
Hombres	4316701001	Argentina	1
Hombres	4316701001	Bolivia	0
Hombres	4316701001	Brasil	0
Hombres	4316701001	Colombia	0
Hombres	4316701001	Cuba	2
Hombres	4316701001	Chile	1
Hombres	4316701001	Ecuador	0
Hombres	4316701001	Paraguay	0
Hombres	4316701001	Perú	0
Hombres	4316701001	República Dominicana	0
Hombres	4316701001	Uruguay	0
Hombres	4316701001	Venezuela	0
Hombres	4316701001	Total Asia	0
Hombres	4316701001	China	0
Hombres	4316701001	Pakistán	0
Hombres	4316701001	Total Oceanía	0
Hombres	4316801001	Total Población	60
Hombres	4316801001	Nacidos en España	57
Hombres	4316801001	Nacidos en el Extranjero	3
Hombres	4316801001	Total Unión Europea	1
Hombres	4316801001	Alemania	0
Hombres	4316801001	Bulgaria	0
Hombres	4316801001	Francia	0
Hombres	4316801001	Italia	0
Hombres	4316801001	Polonia	0
Hombres	4316801001	Portugal	0
Hombres	4316801001	Reino Unido	0
Hombres	4316801001	Rumanía	1
Hombres	4316801001	Total Europa No Comunitaria	2
Hombres	4316801001	Rusia	1
Hombres	4316801001	Ucrania	0
Hombres	4316801001	Total África	0
Hombres	4316801001	Argelia	0
Hombres	4316801001	Marruecos	0
Hombres	4316801001	Nigeria	0
Hombres	4316801001	Senegal	0
Hombres	4316801001	Total América	0
Hombres	4316801001	Argentina	0
Hombres	4316801001	Bolivia	0
Hombres	4316801001	Brasil	0
Hombres	4316801001	Colombia	0
Hombres	4316801001	Cuba	0
Hombres	4316801001	Chile	0
Hombres	4316801001	Ecuador	0
Hombres	4316801001	Paraguay	0
Hombres	4316801001	Perú	0
Hombres	4316801001	República Dominicana	0
Hombres	4316801001	Uruguay	0
Hombres	4316801001	Venezuela	0
Hombres	4316801001	Total Asia	0
Hombres	4316801001	China	0
Hombres	4316801001	Pakistán	0
Hombres	4316801001	Total Oceanía	0
Hombres	4316901001	Total Población	302
Hombres	4316901001	Nacidos en España	262
Hombres	4316901001	Nacidos en el Extranjero	40
Hombres	4316901001	Total Unión Europea	21
Hombres	4316901001	Alemania	2
Hombres	4316901001	Bulgaria	0
Hombres	4316901001	Francia	4
Hombres	4316901001	Italia	0
Hombres	4316901001	Polonia	0
Hombres	4316901001	Portugal	0
Hombres	4316901001	Reino Unido	1
Hombres	4316901001	Rumanía	14
Hombres	4316901001	Total Europa No Comunitaria	2
Hombres	4316901001	Rusia	0
Hombres	4316901001	Ucrania	2
Hombres	4316901001	Total África	13
Hombres	4316901001	Argelia	0
Hombres	4316901001	Marruecos	13
Hombres	4316901001	Nigeria	0
Hombres	4316901001	Senegal	0
Hombres	4316901001	Total América	2
Hombres	4316901001	Argentina	1
Hombres	4316901001	Bolivia	0
Hombres	4316901001	Brasil	0
Hombres	4316901001	Colombia	0
Hombres	4316901001	Cuba	0
Hombres	4316901001	Chile	0
Hombres	4316901001	Ecuador	0
Hombres	4316901001	Paraguay	0
Hombres	4316901001	Perú	0
Hombres	4316901001	República Dominicana	0
Hombres	4316901001	Uruguay	1
Hombres	4316901001	Venezuela	0
Hombres	4316901001	Total Asia	2
Hombres	4316901001	China	0
Hombres	4316901001	Pakistán	0
Hombres	4316901001	Total Oceanía	0
Hombres	4317001001	Total Población	660
Hombres	4317001001	Nacidos en España	552
Hombres	4317001001	Nacidos en el Extranjero	108
Hombres	4317001001	Total Unión Europea	24
Hombres	4317001001	Alemania	0
Hombres	4317001001	Bulgaria	0
Hombres	4317001001	Francia	2
Hombres	4317001001	Italia	1
Hombres	4317001001	Polonia	0
Hombres	4317001001	Portugal	5
Hombres	4317001001	Reino Unido	4
Hombres	4317001001	Rumanía	10
Hombres	4317001001	Total Europa No Comunitaria	3
Hombres	4317001001	Rusia	0
Hombres	4317001001	Ucrania	2
Hombres	4317001001	Total África	73
Hombres	4317001001	Argelia	1
Hombres	4317001001	Marruecos	71
Hombres	4317001001	Nigeria	0
Hombres	4317001001	Senegal	1
Hombres	4317001001	Total América	6
Hombres	4317001001	Argentina	1
Hombres	4317001001	Bolivia	0
Hombres	4317001001	Brasil	0
Hombres	4317001001	Colombia	2
Hombres	4317001001	Cuba	0
Hombres	4317001001	Chile	0
Hombres	4317001001	Ecuador	1
Hombres	4317001001	Paraguay	0
Hombres	4317001001	Perú	0
Hombres	4317001001	República Dominicana	1
Hombres	4317001001	Uruguay	0
Hombres	4317001001	Venezuela	0
Hombres	4317001001	Total Asia	1
Hombres	4317001001	China	0
Hombres	4317001001	Pakistán	1
Hombres	4317001001	Total Oceanía	1
Hombres	4317101001	Total Población	1.261
Hombres	4317101001	Nacidos en España	1.114
Hombres	4317101001	Nacidos en el Extranjero	147
Hombres	4317101001	Total Unión Europea	36
Hombres	4317101001	Alemania	0
Hombres	4317101001	Bulgaria	2
Hombres	4317101001	Francia	2
Hombres	4317101001	Italia	4
Hombres	4317101001	Polonia	1
Hombres	4317101001	Portugal	3
Hombres	4317101001	Reino Unido	1
Hombres	4317101001	Rumanía	20
Hombres	4317101001	Total Europa No Comunitaria	16
Hombres	4317101001	Rusia	4
Hombres	4317101001	Ucrania	5
Hombres	4317101001	Total África	40
Hombres	4317101001	Argelia	1
Hombres	4317101001	Marruecos	31
Hombres	4317101001	Nigeria	0
Hombres	4317101001	Senegal	1
Hombres	4317101001	Total América	49
Hombres	4317101001	Argentina	12
Hombres	4317101001	Bolivia	1
Hombres	4317101001	Brasil	6
Hombres	4317101001	Colombia	9
Hombres	4317101001	Cuba	2
Hombres	4317101001	Chile	1
Hombres	4317101001	Ecuador	1
Hombres	4317101001	Paraguay	1
Hombres	4317101001	Perú	3
Hombres	4317101001	República Dominicana	7
Hombres	4317101001	Uruguay	3
Hombres	4317101001	Venezuela	2
Hombres	4317101001	Total Asia	6
Hombres	4317101001	China	1
Hombres	4317101001	Pakistán	3
Hombres	4317101001	Total Oceanía	0
Hombres	4317101002	Total Población	1.112
Hombres	4317101002	Nacidos en España	953
Hombres	4317101002	Nacidos en el Extranjero	159
Hombres	4317101002	Total Unión Europea	25
Hombres	4317101002	Alemania	0
Hombres	4317101002	Bulgaria	2
Hombres	4317101002	Francia	2
Hombres	4317101002	Italia	2
Hombres	4317101002	Polonia	2
Hombres	4317101002	Portugal	1
Hombres	4317101002	Reino Unido	1
Hombres	4317101002	Rumanía	13
Hombres	4317101002	Total Europa No Comunitaria	10
Hombres	4317101002	Rusia	3
Hombres	4317101002	Ucrania	2
Hombres	4317101002	Total África	62
Hombres	4317101002	Argelia	0
Hombres	4317101002	Marruecos	45
Hombres	4317101002	Nigeria	1
Hombres	4317101002	Senegal	9
Hombres	4317101002	Total América	54
Hombres	4317101002	Argentina	16
Hombres	4317101002	Bolivia	1
Hombres	4317101002	Brasil	1
Hombres	4317101002	Colombia	7
Hombres	4317101002	Cuba	1
Hombres	4317101002	Chile	3
Hombres	4317101002	Ecuador	0
Hombres	4317101002	Paraguay	0
Hombres	4317101002	Perú	5
Hombres	4317101002	República Dominicana	8
Hombres	4317101002	Uruguay	6
Hombres	4317101002	Venezuela	3
Hombres	4317101002	Total Asia	8
Hombres	4317101002	China	7
Hombres	4317101002	Pakistán	0
Hombres	4317101002	Total Oceanía	0
Hombres	4317101003	Total Población	673
Hombres	4317101003	Nacidos en España	514
Hombres	4317101003	Nacidos en el Extranjero	159
Hombres	4317101003	Total Unión Europea	18
Hombres	4317101003	Alemania	1
Hombres	4317101003	Bulgaria	0
Hombres	4317101003	Francia	3
Hombres	4317101003	Italia	2
Hombres	4317101003	Polonia	1
Hombres	4317101003	Portugal	1
Hombres	4317101003	Reino Unido	1
Hombres	4317101003	Rumanía	8
Hombres	4317101003	Total Europa No Comunitaria	10
Hombres	4317101003	Rusia	1
Hombres	4317101003	Ucrania	4
Hombres	4317101003	Total África	58
Hombres	4317101003	Argelia	0
Hombres	4317101003	Marruecos	39
Hombres	4317101003	Nigeria	0
Hombres	4317101003	Senegal	11
Hombres	4317101003	Total América	65
Hombres	4317101003	Argentina	20
Hombres	4317101003	Bolivia	0
Hombres	4317101003	Brasil	8
Hombres	4317101003	Colombia	3
Hombres	4317101003	Cuba	4
Hombres	4317101003	Chile	3
Hombres	4317101003	Ecuador	9
Hombres	4317101003	Paraguay	0
Hombres	4317101003	Perú	5
Hombres	4317101003	República Dominicana	6
Hombres	4317101003	Uruguay	4
Hombres	4317101003	Venezuela	1
Hombres	4317101003	Total Asia	8
Hombres	4317101003	China	5
Hombres	4317101003	Pakistán	3
Hombres	4317101003	Total Oceanía	0
Hombres	4317101004	Total Población	457
Hombres	4317101004	Nacidos en España	364
Hombres	4317101004	Nacidos en el Extranjero	93
Hombres	4317101004	Total Unión Europea	12
Hombres	4317101004	Alemania	4
Hombres	4317101004	Bulgaria	0
Hombres	4317101004	Francia	0
Hombres	4317101004	Italia	1
Hombres	4317101004	Polonia	1
Hombres	4317101004	Portugal	0
Hombres	4317101004	Reino Unido	0
Hombres	4317101004	Rumanía	6
Hombres	4317101004	Total Europa No Comunitaria	5
Hombres	4317101004	Rusia	0
Hombres	4317101004	Ucrania	3
Hombres	4317101004	Total África	52
Hombres	4317101004	Argelia	3
Hombres	4317101004	Marruecos	38
Hombres	4317101004	Nigeria	0
Hombres	4317101004	Senegal	8
Hombres	4317101004	Total América	21
Hombres	4317101004	Argentina	7
Hombres	4317101004	Bolivia	0
Hombres	4317101004	Brasil	1
Hombres	4317101004	Colombia	7
Hombres	4317101004	Cuba	0
Hombres	4317101004	Chile	0
Hombres	4317101004	Ecuador	2
Hombres	4317101004	Paraguay	0
Hombres	4317101004	Perú	2
Hombres	4317101004	República Dominicana	1
Hombres	4317101004	Uruguay	0
Hombres	4317101004	Venezuela	0
Hombres	4317101004	Total Asia	3
Hombres	4317101004	China	0
Hombres	4317101004	Pakistán	2
Hombres	4317101004	Total Oceanía	0
Hombres	4317101005	Total Población	752
Hombres	4317101005	Nacidos en España	605
Hombres	4317101005	Nacidos en el Extranjero	147
Hombres	4317101005	Total Unión Europea	14
Hombres	4317101005	Alemania	2
Hombres	4317101005	Bulgaria	1
Hombres	4317101005	Francia	2
Hombres	4317101005	Italia	0
Hombres	4317101005	Polonia	0
Hombres	4317101005	Portugal	1
Hombres	4317101005	Reino Unido	0
Hombres	4317101005	Rumanía	7
Hombres	4317101005	Total Europa No Comunitaria	10
Hombres	4317101005	Rusia	1
Hombres	4317101005	Ucrania	1
Hombres	4317101005	Total África	62
Hombres	4317101005	Argelia	1
Hombres	4317101005	Marruecos	40
Hombres	4317101005	Nigeria	0
Hombres	4317101005	Senegal	14
Hombres	4317101005	Total América	47
Hombres	4317101005	Argentina	14
Hombres	4317101005	Bolivia	0
Hombres	4317101005	Brasil	1
Hombres	4317101005	Colombia	3
Hombres	4317101005	Cuba	4
Hombres	4317101005	Chile	0
Hombres	4317101005	Ecuador	8
Hombres	4317101005	Paraguay	1
Hombres	4317101005	Perú	2
Hombres	4317101005	República Dominicana	11
Hombres	4317101005	Uruguay	1
Hombres	4317101005	Venezuela	2
Hombres	4317101005	Total Asia	14
Hombres	4317101005	China	8
Hombres	4317101005	Pakistán	1
Hombres	4317101005	Total Oceanía	0
Hombres	4317101006	Total Población	789
Hombres	4317101006	Nacidos en España	660
Hombres	4317101006	Nacidos en el Extranjero	129
Hombres	4317101006	Total Unión Europea	22
Hombres	4317101006	Alemania	4
Hombres	4317101006	Bulgaria	5
Hombres	4317101006	Francia	3
Hombres	4317101006	Italia	4
Hombres	4317101006	Polonia	0
Hombres	4317101006	Portugal	0
Hombres	4317101006	Reino Unido	0
Hombres	4317101006	Rumanía	4
Hombres	4317101006	Total Europa No Comunitaria	18
Hombres	4317101006	Rusia	7
Hombres	4317101006	Ucrania	2
Hombres	4317101006	Total África	27
Hombres	4317101006	Argelia	1
Hombres	4317101006	Marruecos	23
Hombres	4317101006	Nigeria	0
Hombres	4317101006	Senegal	3
Hombres	4317101006	Total América	53
Hombres	4317101006	Argentina	21
Hombres	4317101006	Bolivia	0
Hombres	4317101006	Brasil	4
Hombres	4317101006	Colombia	4
Hombres	4317101006	Cuba	0
Hombres	4317101006	Chile	3
Hombres	4317101006	Ecuador	0
Hombres	4317101006	Paraguay	0
Hombres	4317101006	Perú	4
Hombres	4317101006	República Dominicana	7
Hombres	4317101006	Uruguay	2
Hombres	4317101006	Venezuela	3
Hombres	4317101006	Total Asia	9
Hombres	4317101006	China	7
Hombres	4317101006	Pakistán	2
Hombres	4317101006	Total Oceanía	0
Hombres	4317101007	Total Población	1.140
Hombres	4317101007	Nacidos en España	950
Hombres	4317101007	Nacidos en el Extranjero	190
Hombres	4317101007	Total Unión Europea	28
Hombres	4317101007	Alemania	1
Hombres	4317101007	Bulgaria	6
Hombres	4317101007	Francia	2
Hombres	4317101007	Italia	1
Hombres	4317101007	Polonia	1
Hombres	4317101007	Portugal	3
Hombres	4317101007	Reino Unido	1
Hombres	4317101007	Rumanía	10
Hombres	4317101007	Total Europa No Comunitaria	32
Hombres	4317101007	Rusia	4
Hombres	4317101007	Ucrania	15
Hombres	4317101007	Total África	41
Hombres	4317101007	Argelia	1
Hombres	4317101007	Marruecos	31
Hombres	4317101007	Nigeria	0
Hombres	4317101007	Senegal	8
Hombres	4317101007	Total América	76
Hombres	4317101007	Argentina	25
Hombres	4317101007	Bolivia	1
Hombres	4317101007	Brasil	4
Hombres	4317101007	Colombia	11
Hombres	4317101007	Cuba	5
Hombres	4317101007	Chile	3
Hombres	4317101007	Ecuador	3
Hombres	4317101007	Paraguay	1
Hombres	4317101007	Perú	6
Hombres	4317101007	República Dominicana	11
Hombres	4317101007	Uruguay	2
Hombres	4317101007	Venezuela	2
Hombres	4317101007	Total Asia	13
Hombres	4317101007	China	4
Hombres	4317101007	Pakistán	3
Hombres	4317101007	Total Oceanía	0
Hombres	4317101008	Total Población	1.585
Hombres	4317101008	Nacidos en España	1.006
Hombres	4317101008	Nacidos en el Extranjero	579
Hombres	4317101008	Total Unión Europea	118
Hombres	4317101008	Alemania	6
Hombres	4317101008	Bulgaria	20
Hombres	4317101008	Francia	27
Hombres	4317101008	Italia	3
Hombres	4317101008	Polonia	6
Hombres	4317101008	Portugal	6
Hombres	4317101008	Reino Unido	4
Hombres	4317101008	Rumanía	27
Hombres	4317101008	Total Europa No Comunitaria	60
Hombres	4317101008	Rusia	14
Hombres	4317101008	Ucrania	20
Hombres	4317101008	Total África	173
Hombres	4317101008	Argelia	19
Hombres	4317101008	Marruecos	95
Hombres	4317101008	Nigeria	0
Hombres	4317101008	Senegal	51
Hombres	4317101008	Total América	176
Hombres	4317101008	Argentina	52
Hombres	4317101008	Bolivia	0
Hombres	4317101008	Brasil	16
Hombres	4317101008	Colombia	43
Hombres	4317101008	Cuba	17
Hombres	4317101008	Chile	8
Hombres	4317101008	Ecuador	6
Hombres	4317101008	Paraguay	1
Hombres	4317101008	Perú	2
Hombres	4317101008	República Dominicana	11
Hombres	4317101008	Uruguay	10
Hombres	4317101008	Venezuela	3
Hombres	4317101008	Total Asia	52
Hombres	4317101008	China	6
Hombres	4317101008	Pakistán	19
Hombres	4317101008	Total Oceanía	0
Hombres	4317101009	Total Población	841
Hombres	4317101009	Nacidos en España	696
Hombres	4317101009	Nacidos en el Extranjero	145
Hombres	4317101009	Total Unión Europea	16
Hombres	4317101009	Alemania	3
Hombres	4317101009	Bulgaria	0
Hombres	4317101009	Francia	3
Hombres	4317101009	Italia	2
Hombres	4317101009	Polonia	0
Hombres	4317101009	Portugal	0
Hombres	4317101009	Reino Unido	0
Hombres	4317101009	Rumanía	8
Hombres	4317101009	Total Europa No Comunitaria	22
Hombres	4317101009	Rusia	0
Hombres	4317101009	Ucrania	14
Hombres	4317101009	Total África	52
Hombres	4317101009	Argelia	1
Hombres	4317101009	Marruecos	23
Hombres	4317101009	Nigeria	0
Hombres	4317101009	Senegal	20
Hombres	4317101009	Total América	46
Hombres	4317101009	Argentina	15
Hombres	4317101009	Bolivia	1
Hombres	4317101009	Brasil	1
Hombres	4317101009	Colombia	4
Hombres	4317101009	Cuba	2
Hombres	4317101009	Chile	5
Hombres	4317101009	Ecuador	0
Hombres	4317101009	Paraguay	0
Hombres	4317101009	Perú	1
Hombres	4317101009	República Dominicana	12
Hombres	4317101009	Uruguay	2
Hombres	4317101009	Venezuela	1
Hombres	4317101009	Total Asia	9
Hombres	4317101009	China	4
Hombres	4317101009	Pakistán	5
Hombres	4317101009	Total Oceanía	0
Hombres	4317101010	Total Población	768
Hombres	4317101010	Nacidos en España	689
Hombres	4317101010	Nacidos en el Extranjero	79
Hombres	4317101010	Total Unión Europea	17
Hombres	4317101010	Alemania	0
Hombres	4317101010	Bulgaria	2
Hombres	4317101010	Francia	4
Hombres	4317101010	Italia	1
Hombres	4317101010	Polonia	2
Hombres	4317101010	Portugal	1
Hombres	4317101010	Reino Unido	0
Hombres	4317101010	Rumanía	6
Hombres	4317101010	Total Europa No Comunitaria	7
Hombres	4317101010	Rusia	2
Hombres	4317101010	Ucrania	0
Hombres	4317101010	Total África	14
Hombres	4317101010	Argelia	0
Hombres	4317101010	Marruecos	12
Hombres	4317101010	Nigeria	0
Hombres	4317101010	Senegal	1
Hombres	4317101010	Total América	32
Hombres	4317101010	Argentina	4
Hombres	4317101010	Bolivia	0
Hombres	4317101010	Brasil	2
Hombres	4317101010	Colombia	11
Hombres	4317101010	Cuba	2
Hombres	4317101010	Chile	2
Hombres	4317101010	Ecuador	0
Hombres	4317101010	Paraguay	0
Hombres	4317101010	Perú	2
Hombres	4317101010	República Dominicana	3
Hombres	4317101010	Uruguay	1
Hombres	4317101010	Venezuela	1
Hombres	4317101010	Total Asia	9
Hombres	4317101010	China	2
Hombres	4317101010	Pakistán	1
Hombres	4317101010	Total Oceanía	0
Hombres	4317101011	Total Población	1.370
Hombres	4317101011	Nacidos en España	1.252
Hombres	4317101011	Nacidos en el Extranjero	118
Hombres	4317101011	Total Unión Europea	25
Hombres	4317101011	Alemania	1
Hombres	4317101011	Bulgaria	0
Hombres	4317101011	Francia	4
Hombres	4317101011	Italia	1
Hombres	4317101011	Polonia	1
Hombres	4317101011	Portugal	0
Hombres	4317101011	Reino Unido	1
Hombres	4317101011	Rumanía	13
Hombres	4317101011	Total Europa No Comunitaria	14
Hombres	4317101011	Rusia	2
Hombres	4317101011	Ucrania	5
Hombres	4317101011	Total África	18
Hombres	4317101011	Argelia	3
Hombres	4317101011	Marruecos	11
Hombres	4317101011	Nigeria	0
Hombres	4317101011	Senegal	3
Hombres	4317101011	Total América	49
Hombres	4317101011	Argentina	13
Hombres	4317101011	Bolivia	1
Hombres	4317101011	Brasil	15
Hombres	4317101011	Colombia	5
Hombres	4317101011	Cuba	4
Hombres	4317101011	Chile	2
Hombres	4317101011	Ecuador	0
Hombres	4317101011	Paraguay	0
Hombres	4317101011	Perú	2
Hombres	4317101011	República Dominicana	3
Hombres	4317101011	Uruguay	2
Hombres	4317101011	Venezuela	2
Hombres	4317101011	Total Asia	12
Hombres	4317101011	China	5
Hombres	4317101011	Pakistán	0
Hombres	4317101011	Total Oceanía	0
Hombres	4317101012	Total Población	365
Hombres	4317101012	Nacidos en España	335
Hombres	4317101012	Nacidos en el Extranjero	30
Hombres	4317101012	Total Unión Europea	11
Hombres	4317101012	Alemania	1
Hombres	4317101012	Bulgaria	0
Hombres	4317101012	Francia	2
Hombres	4317101012	Italia	0
Hombres	4317101012	Polonia	0
Hombres	4317101012	Portugal	0
Hombres	4317101012	Reino Unido	0
Hombres	4317101012	Rumanía	8
Hombres	4317101012	Total Europa No Comunitaria	1
Hombres	4317101012	Rusia	0
Hombres	4317101012	Ucrania	1
Hombres	4317101012	Total África	4
Hombres	4317101012	Argelia	0
Hombres	4317101012	Marruecos	4
Hombres	4317101012	Nigeria	0
Hombres	4317101012	Senegal	0
Hombres	4317101012	Total América	13
Hombres	4317101012	Argentina	4
Hombres	4317101012	Bolivia	0
Hombres	4317101012	Brasil	1
Hombres	4317101012	Colombia	2
Hombres	4317101012	Cuba	0
Hombres	4317101012	Chile	0
Hombres	4317101012	Ecuador	0
Hombres	4317101012	Paraguay	0
Hombres	4317101012	Perú	0
Hombres	4317101012	República Dominicana	4
Hombres	4317101012	Uruguay	1
Hombres	4317101012	Venezuela	1
Hombres	4317101012	Total Asia	1
Hombres	4317101012	China	0
Hombres	4317101012	Pakistán	0
Hombres	4317101012	Total Oceanía	0
Hombres	4317201001	Total Población	240
Hombres	4317201001	Nacidos en España	213
Hombres	4317201001	Nacidos en el Extranjero	27
Hombres	4317201001	Total Unión Europea	15
Hombres	4317201001	Alemania	0
Hombres	4317201001	Bulgaria	0
Hombres	4317201001	Francia	1
Hombres	4317201001	Italia	0
Hombres	4317201001	Polonia	0
Hombres	4317201001	Portugal	1
Hombres	4317201001	Reino Unido	0
Hombres	4317201001	Rumanía	12
Hombres	4317201001	Total Europa No Comunitaria	0
Hombres	4317201001	Rusia	0
Hombres	4317201001	Ucrania	0
