Sexo	Sección	País de nacimiento	Total
Hombres	2508601001	Chile	0
Hombres	2508601001	Ecuador	12
Hombres	2508601001	Paraguay	0
Hombres	2508601001	Perú	7
Hombres	2508601001	República Dominicana	0
Hombres	2508601001	Uruguay	0
Hombres	2508601001	Venezuela	0
Hombres	2508601001	Total Asia	0
Hombres	2508601001	China	0
Hombres	2508601001	Pakistán	0
Hombres	2508601001	Total Oceanía	0
Hombres	2508701001	Total Población	37
Hombres	2508701001	Nacidos en España	35
Hombres	2508701001	Nacidos en el Extranjero	2
Hombres	2508701001	Total Unión Europea	0
Hombres	2508701001	Alemania	0
Hombres	2508701001	Bulgaria	0
Hombres	2508701001	Francia	0
Hombres	2508701001	Italia	0
Hombres	2508701001	Polonia	0
Hombres	2508701001	Portugal	0
Hombres	2508701001	Reino Unido	0
Hombres	2508701001	Rumanía	0
Hombres	2508701001	Total Europa No Comunitaria	0
Hombres	2508701001	Rusia	0
Hombres	2508701001	Ucrania	0
Hombres	2508701001	Total África	2
Hombres	2508701001	Argelia	0
Hombres	2508701001	Marruecos	2
Hombres	2508701001	Nigeria	0
Hombres	2508701001	Senegal	0
Hombres	2508701001	Total América	0
Hombres	2508701001	Argentina	0
Hombres	2508701001	Bolivia	0
Hombres	2508701001	Brasil	0
Hombres	2508701001	Colombia	0
Hombres	2508701001	Cuba	0
Hombres	2508701001	Chile	0
Hombres	2508701001	Ecuador	0
Hombres	2508701001	Paraguay	0
Hombres	2508701001	Perú	0
Hombres	2508701001	República Dominicana	0
Hombres	2508701001	Uruguay	0
Hombres	2508701001	Venezuela	0
Hombres	2508701001	Total Asia	0
Hombres	2508701001	China	0
Hombres	2508701001	Pakistán	0
Hombres	2508701001	Total Oceanía	0
Hombres	2508801001	Total Población	68
Hombres	2508801001	Nacidos en España	62
Hombres	2508801001	Nacidos en el Extranjero	6
Hombres	2508801001	Total Unión Europea	2
Hombres	2508801001	Alemania	0
Hombres	2508801001	Bulgaria	1
Hombres	2508801001	Francia	1
Hombres	2508801001	Italia	0
Hombres	2508801001	Polonia	0
Hombres	2508801001	Portugal	0
Hombres	2508801001	Reino Unido	0
Hombres	2508801001	Rumanía	0
Hombres	2508801001	Total Europa No Comunitaria	2
Hombres	2508801001	Rusia	0
Hombres	2508801001	Ucrania	1
Hombres	2508801001	Total África	1
Hombres	2508801001	Argelia	0
Hombres	2508801001	Marruecos	1
Hombres	2508801001	Nigeria	0
Hombres	2508801001	Senegal	0
Hombres	2508801001	Total América	1
Hombres	2508801001	Argentina	0
Hombres	2508801001	Bolivia	0
Hombres	2508801001	Brasil	0
Hombres	2508801001	Colombia	0
Hombres	2508801001	Cuba	0
Hombres	2508801001	Chile	0
Hombres	2508801001	Ecuador	0
Hombres	2508801001	Paraguay	0
Hombres	2508801001	Perú	0
Hombres	2508801001	República Dominicana	1
Hombres	2508801001	Uruguay	0
Hombres	2508801001	Venezuela	0
Hombres	2508801001	Total Asia	0
Hombres	2508801001	China	0
Hombres	2508801001	Pakistán	0
Hombres	2508801001	Total Oceanía	0
Hombres	2508901001	Total Población	65
Hombres	2508901001	Nacidos en España	62
Hombres	2508901001	Nacidos en el Extranjero	3
Hombres	2508901001	Total Unión Europea	3
Hombres	2508901001	Alemania	1
Hombres	2508901001	Bulgaria	0
Hombres	2508901001	Francia	1
Hombres	2508901001	Italia	0
Hombres	2508901001	Polonia	0
Hombres	2508901001	Portugal	0
Hombres	2508901001	Reino Unido	0
Hombres	2508901001	Rumanía	0
Hombres	2508901001	Total Europa No Comunitaria	0
Hombres	2508901001	Rusia	0
Hombres	2508901001	Ucrania	0
Hombres	2508901001	Total África	0
Hombres	2508901001	Argelia	0
Hombres	2508901001	Marruecos	0
Hombres	2508901001	Nigeria	0
Hombres	2508901001	Senegal	0
Hombres	2508901001	Total América	0
Hombres	2508901001	Argentina	0
Hombres	2508901001	Bolivia	0
Hombres	2508901001	Brasil	0
Hombres	2508901001	Colombia	0
Hombres	2508901001	Cuba	0
Hombres	2508901001	Chile	0
Hombres	2508901001	Ecuador	0
Hombres	2508901001	Paraguay	0
Hombres	2508901001	Perú	0
Hombres	2508901001	República Dominicana	0
Hombres	2508901001	Uruguay	0
Hombres	2508901001	Venezuela	0
Hombres	2508901001	Total Asia	0
Hombres	2508901001	China	0
Hombres	2508901001	Pakistán	0
Hombres	2508901001	Total Oceanía	0
Hombres	2509201001	Total Población	79
Hombres	2509201001	Nacidos en España	75
Hombres	2509201001	Nacidos en el Extranjero	4
Hombres	2509201001	Total Unión Europea	1
Hombres	2509201001	Alemania	0
Hombres	2509201001	Bulgaria	0
Hombres	2509201001	Francia	1
Hombres	2509201001	Italia	0
Hombres	2509201001	Polonia	0
Hombres	2509201001	Portugal	0
Hombres	2509201001	Reino Unido	0
Hombres	2509201001	Rumanía	0
Hombres	2509201001	Total Europa No Comunitaria	0
Hombres	2509201001	Rusia	0
Hombres	2509201001	Ucrania	0
Hombres	2509201001	Total África	0
Hombres	2509201001	Argelia	0
Hombres	2509201001	Marruecos	0
Hombres	2509201001	Nigeria	0
Hombres	2509201001	Senegal	0
Hombres	2509201001	Total América	3
Hombres	2509201001	Argentina	0
Hombres	2509201001	Bolivia	0
Hombres	2509201001	Brasil	0
Hombres	2509201001	Colombia	0
Hombres	2509201001	Cuba	3
Hombres	2509201001	Chile	0
Hombres	2509201001	Ecuador	0
Hombres	2509201001	Paraguay	0
Hombres	2509201001	Perú	0
Hombres	2509201001	República Dominicana	0
Hombres	2509201001	Uruguay	0
Hombres	2509201001	Venezuela	0
Hombres	2509201001	Total Asia	0
Hombres	2509201001	China	0
Hombres	2509201001	Pakistán	0
Hombres	2509201001	Total Oceanía	0
Hombres	2509301001	Total Población	387
Hombres	2509301001	Nacidos en España	352
Hombres	2509301001	Nacidos en el Extranjero	35
Hombres	2509301001	Total Unión Europea	5
Hombres	2509301001	Alemania	0
Hombres	2509301001	Bulgaria	1
Hombres	2509301001	Francia	2
Hombres	2509301001	Italia	0
Hombres	2509301001	Polonia	0
Hombres	2509301001	Portugal	0
Hombres	2509301001	Reino Unido	0
Hombres	2509301001	Rumanía	1
Hombres	2509301001	Total Europa No Comunitaria	1
Hombres	2509301001	Rusia	1
Hombres	2509301001	Ucrania	0
Hombres	2509301001	Total África	18
Hombres	2509301001	Argelia	1
Hombres	2509301001	Marruecos	13
Hombres	2509301001	Nigeria	0
Hombres	2509301001	Senegal	1
Hombres	2509301001	Total América	11
Hombres	2509301001	Argentina	1
Hombres	2509301001	Bolivia	0
Hombres	2509301001	Brasil	0
Hombres	2509301001	Colombia	4
Hombres	2509301001	Cuba	0
Hombres	2509301001	Chile	1
Hombres	2509301001	Ecuador	4
Hombres	2509301001	Paraguay	0
Hombres	2509301001	Perú	1
Hombres	2509301001	República Dominicana	0
Hombres	2509301001	Uruguay	0
Hombres	2509301001	Venezuela	0
Hombres	2509301001	Total Asia	0
Hombres	2509301001	China	0
Hombres	2509301001	Pakistán	0
Hombres	2509301001	Total Oceanía	0
Hombres	2509401001	Total Población	108
Hombres	2509401001	Nacidos en España	94
Hombres	2509401001	Nacidos en el Extranjero	14
Hombres	2509401001	Total Unión Europea	13
Hombres	2509401001	Alemania	0
Hombres	2509401001	Bulgaria	1
Hombres	2509401001	Francia	0
Hombres	2509401001	Italia	0
Hombres	2509401001	Polonia	3
Hombres	2509401001	Portugal	0
Hombres	2509401001	Reino Unido	0
Hombres	2509401001	Rumanía	8
Hombres	2509401001	Total Europa No Comunitaria	0
Hombres	2509401001	Rusia	0
Hombres	2509401001	Ucrania	0
Hombres	2509401001	Total África	0
Hombres	2509401001	Argelia	0
Hombres	2509401001	Marruecos	0
Hombres	2509401001	Nigeria	0
Hombres	2509401001	Senegal	0
Hombres	2509401001	Total América	1
Hombres	2509401001	Argentina	0
Hombres	2509401001	Bolivia	0
Hombres	2509401001	Brasil	0
Hombres	2509401001	Colombia	1
Hombres	2509401001	Cuba	0
Hombres	2509401001	Chile	0
Hombres	2509401001	Ecuador	0
Hombres	2509401001	Paraguay	0
Hombres	2509401001	Perú	0
Hombres	2509401001	República Dominicana	0
Hombres	2509401001	Uruguay	0
Hombres	2509401001	Venezuela	0
Hombres	2509401001	Total Asia	0
Hombres	2509401001	China	0
Hombres	2509401001	Pakistán	0
Hombres	2509401001	Total Oceanía	0
Hombres	2509601001	Total Población	619
Hombres	2509601001	Nacidos en España	529
Hombres	2509601001	Nacidos en el Extranjero	90
Hombres	2509601001	Total Unión Europea	26
Hombres	2509601001	Alemania	0
Hombres	2509601001	Bulgaria	1
Hombres	2509601001	Francia	1
Hombres	2509601001	Italia	2
Hombres	2509601001	Polonia	0
Hombres	2509601001	Portugal	0
Hombres	2509601001	Reino Unido	0
Hombres	2509601001	Rumanía	22
Hombres	2509601001	Total Europa No Comunitaria	1
Hombres	2509601001	Rusia	1
Hombres	2509601001	Ucrania	0
Hombres	2509601001	Total África	59
Hombres	2509601001	Argelia	1
Hombres	2509601001	Marruecos	35
Hombres	2509601001	Nigeria	0
Hombres	2509601001	Senegal	11
Hombres	2509601001	Total América	3
Hombres	2509601001	Argentina	1
Hombres	2509601001	Bolivia	0
Hombres	2509601001	Brasil	1
Hombres	2509601001	Colombia	0
Hombres	2509601001	Cuba	0
Hombres	2509601001	Chile	0
Hombres	2509601001	Ecuador	0
Hombres	2509601001	Paraguay	0
Hombres	2509601001	Perú	0
Hombres	2509601001	República Dominicana	0
Hombres	2509601001	Uruguay	1
Hombres	2509601001	Venezuela	0
Hombres	2509601001	Total Asia	0
Hombres	2509601001	China	0
Hombres	2509601001	Pakistán	0
Hombres	2509601001	Total Oceanía	1
Hombres	2509701001	Total Población	44
Hombres	2509701001	Nacidos en España	44
Hombres	2509701001	Nacidos en el Extranjero	0
Hombres	2509701001	Total Unión Europea	0
Hombres	2509701001	Alemania	0
Hombres	2509701001	Bulgaria	0
Hombres	2509701001	Francia	0
Hombres	2509701001	Italia	0
Hombres	2509701001	Polonia	0
Hombres	2509701001	Portugal	0
Hombres	2509701001	Reino Unido	0
Hombres	2509701001	Rumanía	0
Hombres	2509701001	Total Europa No Comunitaria	0
Hombres	2509701001	Rusia	0
Hombres	2509701001	Ucrania	0
Hombres	2509701001	Total África	0
Hombres	2509701001	Argelia	0
Hombres	2509701001	Marruecos	0
Hombres	2509701001	Nigeria	0
Hombres	2509701001	Senegal	0
Hombres	2509701001	Total América	0
Hombres	2509701001	Argentina	0
Hombres	2509701001	Bolivia	0
Hombres	2509701001	Brasil	0
Hombres	2509701001	Colombia	0
Hombres	2509701001	Cuba	0
Hombres	2509701001	Chile	0
Hombres	2509701001	Ecuador	0
Hombres	2509701001	Paraguay	0
Hombres	2509701001	Perú	0
Hombres	2509701001	República Dominicana	0
Hombres	2509701001	Uruguay	0
Hombres	2509701001	Venezuela	0
Hombres	2509701001	Total Asia	0
Hombres	2509701001	China	0
Hombres	2509701001	Pakistán	0
Hombres	2509701001	Total Oceanía	0
Hombres	2509801001	Total Población	129
Hombres	2509801001	Nacidos en España	124
Hombres	2509801001	Nacidos en el Extranjero	5
Hombres	2509801001	Total Unión Europea	3
Hombres	2509801001	Alemania	0
Hombres	2509801001	Bulgaria	0
Hombres	2509801001	Francia	0
Hombres	2509801001	Italia	0
Hombres	2509801001	Polonia	0
Hombres	2509801001	Portugal	0
Hombres	2509801001	Reino Unido	0
Hombres	2509801001	Rumanía	3
Hombres	2509801001	Total Europa No Comunitaria	1
Hombres	2509801001	Rusia	0
Hombres	2509801001	Ucrania	0
Hombres	2509801001	Total África	0
Hombres	2509801001	Argelia	0
Hombres	2509801001	Marruecos	0
Hombres	2509801001	Nigeria	0
Hombres	2509801001	Senegal	0
Hombres	2509801001	Total América	1
Hombres	2509801001	Argentina	0
Hombres	2509801001	Bolivia	0
Hombres	2509801001	Brasil	0
Hombres	2509801001	Colombia	0
Hombres	2509801001	Cuba	0
Hombres	2509801001	Chile	0
Hombres	2509801001	Ecuador	0
Hombres	2509801001	Paraguay	0
Hombres	2509801001	Perú	0
Hombres	2509801001	República Dominicana	0
Hombres	2509801001	Uruguay	0
Hombres	2509801001	Venezuela	0
Hombres	2509801001	Total Asia	0
Hombres	2509801001	China	0
Hombres	2509801001	Pakistán	0
Hombres	2509801001	Total Oceanía	0
Hombres	2509901001	Total Población	917
Hombres	2509901001	Nacidos en España	791
Hombres	2509901001	Nacidos en el Extranjero	126
Hombres	2509901001	Total Unión Europea	48
Hombres	2509901001	Alemania	0
Hombres	2509901001	Bulgaria	1
Hombres	2509901001	Francia	0
Hombres	2509901001	Italia	2
Hombres	2509901001	Polonia	1
Hombres	2509901001	Portugal	3
Hombres	2509901001	Reino Unido	1
Hombres	2509901001	Rumanía	34
Hombres	2509901001	Total Europa No Comunitaria	4
Hombres	2509901001	Rusia	1
Hombres	2509901001	Ucrania	0
Hombres	2509901001	Total África	55
Hombres	2509901001	Argelia	4
Hombres	2509901001	Marruecos	28
Hombres	2509901001	Nigeria	0
Hombres	2509901001	Senegal	21
Hombres	2509901001	Total América	17
Hombres	2509901001	Argentina	1
Hombres	2509901001	Bolivia	0
Hombres	2509901001	Brasil	2
Hombres	2509901001	Colombia	12
Hombres	2509901001	Cuba	0
Hombres	2509901001	Chile	0
Hombres	2509901001	Ecuador	0
Hombres	2509901001	Paraguay	0
Hombres	2509901001	Perú	2
Hombres	2509901001	República Dominicana	0
Hombres	2509901001	Uruguay	0
Hombres	2509901001	Venezuela	0
Hombres	2509901001	Total Asia	2
Hombres	2509901001	China	2
Hombres	2509901001	Pakistán	0
Hombres	2509901001	Total Oceanía	0
Hombres	2510001001	Total Población	118
Hombres	2510001001	Nacidos en España	113
Hombres	2510001001	Nacidos en el Extranjero	5
Hombres	2510001001	Total Unión Europea	2
Hombres	2510001001	Alemania	0
Hombres	2510001001	Bulgaria	0
Hombres	2510001001	Francia	1
Hombres	2510001001	Italia	0
Hombres	2510001001	Polonia	0
Hombres	2510001001	Portugal	0
Hombres	2510001001	Reino Unido	0
Hombres	2510001001	Rumanía	0
Hombres	2510001001	Total Europa No Comunitaria	1
Hombres	2510001001	Rusia	0
Hombres	2510001001	Ucrania	0
Hombres	2510001001	Total África	1
Hombres	2510001001	Argelia	0
Hombres	2510001001	Marruecos	1
Hombres	2510001001	Nigeria	0
Hombres	2510001001	Senegal	0
Hombres	2510001001	Total América	1
Hombres	2510001001	Argentina	1
Hombres	2510001001	Bolivia	0
Hombres	2510001001	Brasil	0
Hombres	2510001001	Colombia	0
Hombres	2510001001	Cuba	0
Hombres	2510001001	Chile	0
Hombres	2510001001	Ecuador	0
Hombres	2510001001	Paraguay	0
Hombres	2510001001	Perú	0
Hombres	2510001001	República Dominicana	0
Hombres	2510001001	Uruguay	0
Hombres	2510001001	Venezuela	0
Hombres	2510001001	Total Asia	0
Hombres	2510001001	China	0
Hombres	2510001001	Pakistán	0
Hombres	2510001001	Total Oceanía	0
Hombres	2510101001	Total Población	387
Hombres	2510101001	Nacidos en España	332
Hombres	2510101001	Nacidos en el Extranjero	55
Hombres	2510101001	Total Unión Europea	20
Hombres	2510101001	Alemania	0
Hombres	2510101001	Bulgaria	0
Hombres	2510101001	Francia	1
Hombres	2510101001	Italia	0
Hombres	2510101001	Polonia	1
Hombres	2510101001	Portugal	0
Hombres	2510101001	Reino Unido	0
Hombres	2510101001	Rumanía	18
Hombres	2510101001	Total Europa No Comunitaria	2
Hombres	2510101001	Rusia	1
Hombres	2510101001	Ucrania	0
Hombres	2510101001	Total África	26
Hombres	2510101001	Argelia	0
Hombres	2510101001	Marruecos	25
Hombres	2510101001	Nigeria	0
Hombres	2510101001	Senegal	0
Hombres	2510101001	Total América	4
Hombres	2510101001	Argentina	1
Hombres	2510101001	Bolivia	0
Hombres	2510101001	Brasil	0
Hombres	2510101001	Colombia	0
Hombres	2510101001	Cuba	0
Hombres	2510101001	Chile	0
Hombres	2510101001	Ecuador	0
Hombres	2510101001	Paraguay	0
Hombres	2510101001	Perú	2
Hombres	2510101001	República Dominicana	1
Hombres	2510101001	Uruguay	0
Hombres	2510101001	Venezuela	0
Hombres	2510101001	Total Asia	3
Hombres	2510101001	China	0
Hombres	2510101001	Pakistán	0
Hombres	2510101001	Total Oceanía	0
Hombres	2510201001	Total Población	514
Hombres	2510201001	Nacidos en España	382
Hombres	2510201001	Nacidos en el Extranjero	132
Hombres	2510201001	Total Unión Europea	31
Hombres	2510201001	Alemania	0
Hombres	2510201001	Bulgaria	2
Hombres	2510201001	Francia	0
Hombres	2510201001	Italia	0
Hombres	2510201001	Polonia	0
Hombres	2510201001	Portugal	1
Hombres	2510201001	Reino Unido	0
Hombres	2510201001	Rumanía	27
Hombres	2510201001	Total Europa No Comunitaria	5
Hombres	2510201001	Rusia	0
Hombres	2510201001	Ucrania	4
Hombres	2510201001	Total África	95
Hombres	2510201001	Argelia	22
Hombres	2510201001	Marruecos	65
Hombres	2510201001	Nigeria	0
Hombres	2510201001	Senegal	2
Hombres	2510201001	Total América	0
Hombres	2510201001	Argentina	0
Hombres	2510201001	Bolivia	0
Hombres	2510201001	Brasil	0
Hombres	2510201001	Colombia	0
Hombres	2510201001	Cuba	0
Hombres	2510201001	Chile	0
Hombres	2510201001	Ecuador	0
Hombres	2510201001	Paraguay	0
Hombres	2510201001	Perú	0
Hombres	2510201001	República Dominicana	0
Hombres	2510201001	Uruguay	0
Hombres	2510201001	Venezuela	0
Hombres	2510201001	Total Asia	1
Hombres	2510201001	China	0
Hombres	2510201001	Pakistán	0
Hombres	2510201001	Total Oceanía	0
Hombres	2510301001	Total Población	82
Hombres	2510301001	Nacidos en España	82
Hombres	2510301001	Nacidos en el Extranjero	0
Hombres	2510301001	Total Unión Europea	0
Hombres	2510301001	Alemania	0
Hombres	2510301001	Bulgaria	0
Hombres	2510301001	Francia	0
Hombres	2510301001	Italia	0
Hombres	2510301001	Polonia	0
Hombres	2510301001	Portugal	0
Hombres	2510301001	Reino Unido	0
Hombres	2510301001	Rumanía	0
Hombres	2510301001	Total Europa No Comunitaria	0
Hombres	2510301001	Rusia	0
Hombres	2510301001	Ucrania	0
Hombres	2510301001	Total África	0
Hombres	2510301001	Argelia	0
Hombres	2510301001	Marruecos	0
Hombres	2510301001	Nigeria	0
Hombres	2510301001	Senegal	0
Hombres	2510301001	Total América	0
Hombres	2510301001	Argentina	0
Hombres	2510301001	Bolivia	0
Hombres	2510301001	Brasil	0
Hombres	2510301001	Colombia	0
Hombres	2510301001	Cuba	0
Hombres	2510301001	Chile	0
Hombres	2510301001	Ecuador	0
Hombres	2510301001	Paraguay	0
Hombres	2510301001	Perú	0
Hombres	2510301001	República Dominicana	0
Hombres	2510301001	Uruguay	0
Hombres	2510301001	Venezuela	0
Hombres	2510301001	Total Asia	0
Hombres	2510301001	China	0
Hombres	2510301001	Pakistán	0
Hombres	2510301001	Total Oceanía	0
Hombres	2510401001	Total Población	76
Hombres	2510401001	Nacidos en España	73
Hombres	2510401001	Nacidos en el Extranjero	3
Hombres	2510401001	Total Unión Europea	1
Hombres	2510401001	Alemania	0
Hombres	2510401001	Bulgaria	0
Hombres	2510401001	Francia	0
Hombres	2510401001	Italia	0
Hombres	2510401001	Polonia	0
Hombres	2510401001	Portugal	0
Hombres	2510401001	Reino Unido	0
Hombres	2510401001	Rumanía	1
Hombres	2510401001	Total Europa No Comunitaria	0
Hombres	2510401001	Rusia	0
Hombres	2510401001	Ucrania	0
Hombres	2510401001	Total África	1
Hombres	2510401001	Argelia	0
Hombres	2510401001	Marruecos	1
Hombres	2510401001	Nigeria	0
Hombres	2510401001	Senegal	0
Hombres	2510401001	Total América	1
Hombres	2510401001	Argentina	1
Hombres	2510401001	Bolivia	0
Hombres	2510401001	Brasil	0
Hombres	2510401001	Colombia	0
Hombres	2510401001	Cuba	0
Hombres	2510401001	Chile	0
Hombres	2510401001	Ecuador	0
Hombres	2510401001	Paraguay	0
Hombres	2510401001	Perú	0
Hombres	2510401001	República Dominicana	0
Hombres	2510401001	Uruguay	0
Hombres	2510401001	Venezuela	0
Hombres	2510401001	Total Asia	0
Hombres	2510401001	China	0
Hombres	2510401001	Pakistán	0
Hombres	2510401001	Total Oceanía	0
Hombres	2510501001	Total Población	78
Hombres	2510501001	Nacidos en España	68
Hombres	2510501001	Nacidos en el Extranjero	10
Hombres	2510501001	Total Unión Europea	5
Hombres	2510501001	Alemania	0
Hombres	2510501001	Bulgaria	0
Hombres	2510501001	Francia	0
Hombres	2510501001	Italia	0
Hombres	2510501001	Polonia	0
Hombres	2510501001	Portugal	0
Hombres	2510501001	Reino Unido	0
Hombres	2510501001	Rumanía	3
Hombres	2510501001	Total Europa No Comunitaria	0
Hombres	2510501001	Rusia	0
Hombres	2510501001	Ucrania	0
Hombres	2510501001	Total África	5
Hombres	2510501001	Argelia	0
Hombres	2510501001	Marruecos	4
Hombres	2510501001	Nigeria	0
Hombres	2510501001	Senegal	0
Hombres	2510501001	Total América	0
Hombres	2510501001	Argentina	0
Hombres	2510501001	Bolivia	0
Hombres	2510501001	Brasil	0
Hombres	2510501001	Colombia	0
Hombres	2510501001	Cuba	0
Hombres	2510501001	Chile	0
Hombres	2510501001	Ecuador	0
Hombres	2510501001	Paraguay	0
Hombres	2510501001	Perú	0
Hombres	2510501001	República Dominicana	0
Hombres	2510501001	Uruguay	0
Hombres	2510501001	Venezuela	0
Hombres	2510501001	Total Asia	0
Hombres	2510501001	China	0
Hombres	2510501001	Pakistán	0
Hombres	2510501001	Total Oceanía	0
Hombres	2510901001	Total Población	140
Hombres	2510901001	Nacidos en España	126
Hombres	2510901001	Nacidos en el Extranjero	14
Hombres	2510901001	Total Unión Europea	2
Hombres	2510901001	Alemania	0
Hombres	2510901001	Bulgaria	0
Hombres	2510901001	Francia	0
Hombres	2510901001	Italia	0
Hombres	2510901001	Polonia	0
Hombres	2510901001	Portugal	0
Hombres	2510901001	Reino Unido	0
Hombres	2510901001	Rumanía	2
Hombres	2510901001	Total Europa No Comunitaria	0
Hombres	2510901001	Rusia	0
Hombres	2510901001	Ucrania	0
Hombres	2510901001	Total África	11
Hombres	2510901001	Argelia	0
Hombres	2510901001	Marruecos	11
Hombres	2510901001	Nigeria	0
Hombres	2510901001	Senegal	0
Hombres	2510901001	Total América	1
Hombres	2510901001	Argentina	0
Hombres	2510901001	Bolivia	0
Hombres	2510901001	Brasil	0
Hombres	2510901001	Colombia	0
Hombres	2510901001	Cuba	0
Hombres	2510901001	Chile	1
Hombres	2510901001	Ecuador	0
Hombres	2510901001	Paraguay	0
Hombres	2510901001	Perú	0
Hombres	2510901001	República Dominicana	0
Hombres	2510901001	Uruguay	0
Hombres	2510901001	Venezuela	0
Hombres	2510901001	Total Asia	0
Hombres	2510901001	China	0
Hombres	2510901001	Pakistán	0
Hombres	2510901001	Total Oceanía	0
Hombres	2511001001	Total Población	1.374
Hombres	2511001001	Nacidos en España	525
Hombres	2511001001	Nacidos en el Extranjero	849
Hombres	2511001001	Total Unión Europea	316
Hombres	2511001001	Alemania	1
Hombres	2511001001	Bulgaria	70
Hombres	2511001001	Francia	0
Hombres	2511001001	Italia	0
Hombres	2511001001	Polonia	1
Hombres	2511001001	Portugal	0
Hombres	2511001001	Reino Unido	0
Hombres	2511001001	Rumanía	243
Hombres	2511001001	Total Europa No Comunitaria	175
Hombres	2511001001	Rusia	1
Hombres	2511001001	Ucrania	165
Hombres	2511001001	Total África	316
Hombres	2511001001	Argelia	2
Hombres	2511001001	Marruecos	46
Hombres	2511001001	Nigeria	1
Hombres	2511001001	Senegal	195
Hombres	2511001001	Total América	30
Hombres	2511001001	Argentina	5
Hombres	2511001001	Bolivia	0
Hombres	2511001001	Brasil	0
Hombres	2511001001	Colombia	14
Hombres	2511001001	Cuba	2
Hombres	2511001001	Chile	0
Hombres	2511001001	Ecuador	4
Hombres	2511001001	Paraguay	0
Hombres	2511001001	Perú	1
Hombres	2511001001	República Dominicana	2
Hombres	2511001001	Uruguay	0
Hombres	2511001001	Venezuela	1
Hombres	2511001001	Total Asia	12
Hombres	2511001001	China	2
Hombres	2511001001	Pakistán	9
Hombres	2511001001	Total Oceanía	0
Hombres	2511001002	Total Población	1.092
Hombres	2511001002	Nacidos en España	748
Hombres	2511001002	Nacidos en el Extranjero	344
Hombres	2511001002	Total Unión Europea	143
Hombres	2511001002	Alemania	0
Hombres	2511001002	Bulgaria	31
Hombres	2511001002	Francia	0
Hombres	2511001002	Italia	0
Hombres	2511001002	Polonia	0
Hombres	2511001002	Portugal	1
Hombres	2511001002	Reino Unido	2
Hombres	2511001002	Rumanía	108
Hombres	2511001002	Total Europa No Comunitaria	121
Hombres	2511001002	Rusia	2
Hombres	2511001002	Ucrania	114
Hombres	2511001002	Total África	61
Hombres	2511001002	Argelia	1
Hombres	2511001002	Marruecos	15
Hombres	2511001002	Nigeria	0
Hombres	2511001002	Senegal	30
Hombres	2511001002	Total América	19
Hombres	2511001002	Argentina	2
Hombres	2511001002	Bolivia	0
Hombres	2511001002	Brasil	1
Hombres	2511001002	Colombia	8
Hombres	2511001002	Cuba	0
Hombres	2511001002	Chile	1
Hombres	2511001002	Ecuador	0
Hombres	2511001002	Paraguay	0
Hombres	2511001002	Perú	1
Hombres	2511001002	República Dominicana	3
Hombres	2511001002	Uruguay	2
Hombres	2511001002	Venezuela	1
Hombres	2511001002	Total Asia	0
Hombres	2511001002	China	0
Hombres	2511001002	Pakistán	0
Hombres	2511001002	Total Oceanía	0
Hombres	2511001003	Total Población	1.344
Hombres	2511001003	Nacidos en España	642
Hombres	2511001003	Nacidos en el Extranjero	702
Hombres	2511001003	Total Unión Europea	266
Hombres	2511001003	Alemania	1
Hombres	2511001003	Bulgaria	37
Hombres	2511001003	Francia	1
Hombres	2511001003	Italia	0
Hombres	2511001003	Polonia	2
Hombres	2511001003	Portugal	0
Hombres	2511001003	Reino Unido	0
Hombres	2511001003	Rumanía	224
Hombres	2511001003	Total Europa No Comunitaria	224
Hombres	2511001003	Rusia	3
Hombres	2511001003	Ucrania	201
Hombres	2511001003	Total África	154
Hombres	2511001003	Argelia	1
Hombres	2511001003	Marruecos	28
Hombres	2511001003	Nigeria	4
Hombres	2511001003	Senegal	90
Hombres	2511001003	Total América	53
Hombres	2511001003	Argentina	1
Hombres	2511001003	Bolivia	1
Hombres	2511001003	Brasil	0
Hombres	2511001003	Colombia	35
Hombres	2511001003	Cuba	0
Hombres	2511001003	Chile	0
Hombres	2511001003	Ecuador	10
Hombres	2511001003	Paraguay	0
Hombres	2511001003	Perú	2
Hombres	2511001003	República Dominicana	1
Hombres	2511001003	Uruguay	1
Hombres	2511001003	Venezuela	0
Hombres	2511001003	Total Asia	5
Hombres	2511001003	China	0
Hombres	2511001003	Pakistán	2
Hombres	2511001003	Total Oceanía	0
Hombres	2511101001	Total Población	84
Hombres	2511101001	Nacidos en España	81
Hombres	2511101001	Nacidos en el Extranjero	3
Hombres	2511101001	Total Unión Europea	2
Hombres	2511101001	Alemania	1
Hombres	2511101001	Bulgaria	0
Hombres	2511101001	Francia	1
Hombres	2511101001	Italia	0
Hombres	2511101001	Polonia	0
Hombres	2511101001	Portugal	0
Hombres	2511101001	Reino Unido	0
Hombres	2511101001	Rumanía	0
Hombres	2511101001	Total Europa No Comunitaria	0
Hombres	2511101001	Rusia	0
Hombres	2511101001	Ucrania	0
Hombres	2511101001	Total África	0
Hombres	2511101001	Argelia	0
Hombres	2511101001	Marruecos	0
Hombres	2511101001	Nigeria	0
Hombres	2511101001	Senegal	0
Hombres	2511101001	Total América	1
Hombres	2511101001	Argentina	0
Hombres	2511101001	Bolivia	0
Hombres	2511101001	Brasil	1
Hombres	2511101001	Colombia	0
Hombres	2511101001	Cuba	0
Hombres	2511101001	Chile	0
Hombres	2511101001	Ecuador	0
