Sexo	Sección	País de nacimiento	Total
Hombres	1714101001	Senegal	0
Hombres	1714101001	Total América	156
Hombres	1714101001	Argentina	10
Hombres	1714101001	Bolivia	70
Hombres	1714101001	Brasil	5
Hombres	1714101001	Colombia	46
Hombres	1714101001	Cuba	1
Hombres	1714101001	Chile	1
Hombres	1714101001	Ecuador	10
Hombres	1714101001	Paraguay	3
Hombres	1714101001	Perú	2
Hombres	1714101001	República Dominicana	3
Hombres	1714101001	Uruguay	1
Hombres	1714101001	Venezuela	4
Hombres	1714101001	Total Asia	3
Hombres	1714101001	China	1
Hombres	1714101001	Pakistán	2
Hombres	1714101001	Total Oceanía	0
Hombres	1714101002	Total Población	987
Hombres	1714101002	Nacidos en España	711
Hombres	1714101002	Nacidos en el Extranjero	276
Hombres	1714101002	Total Unión Europea	41
Hombres	1714101002	Alemania	0
Hombres	1714101002	Bulgaria	0
Hombres	1714101002	Francia	21
Hombres	1714101002	Italia	6
Hombres	1714101002	Polonia	0
Hombres	1714101002	Portugal	10
Hombres	1714101002	Reino Unido	1
Hombres	1714101002	Rumanía	3
Hombres	1714101002	Total Europa No Comunitaria	19
Hombres	1714101002	Rusia	3
Hombres	1714101002	Ucrania	1
Hombres	1714101002	Total África	55
Hombres	1714101002	Argelia	0
Hombres	1714101002	Marruecos	42
Hombres	1714101002	Nigeria	0
Hombres	1714101002	Senegal	0
Hombres	1714101002	Total América	151
Hombres	1714101002	Argentina	9
Hombres	1714101002	Bolivia	66
Hombres	1714101002	Brasil	1
Hombres	1714101002	Colombia	33
Hombres	1714101002	Cuba	0
Hombres	1714101002	Chile	1
Hombres	1714101002	Ecuador	7
Hombres	1714101002	Paraguay	0
Hombres	1714101002	Perú	11
Hombres	1714101002	República Dominicana	4
Hombres	1714101002	Uruguay	10
Hombres	1714101002	Venezuela	2
Hombres	1714101002	Total Asia	10
Hombres	1714101002	China	2
Hombres	1714101002	Pakistán	7
Hombres	1714101002	Total Oceanía	0
Hombres	1714101003	Total Población	1.065
Hombres	1714101003	Nacidos en España	863
Hombres	1714101003	Nacidos en el Extranjero	202
Hombres	1714101003	Total Unión Europea	60
Hombres	1714101003	Alemania	3
Hombres	1714101003	Bulgaria	0
Hombres	1714101003	Francia	23
Hombres	1714101003	Italia	0
Hombres	1714101003	Polonia	0
Hombres	1714101003	Portugal	18
Hombres	1714101003	Reino Unido	1
Hombres	1714101003	Rumanía	9
Hombres	1714101003	Total Europa No Comunitaria	29
Hombres	1714101003	Rusia	3
Hombres	1714101003	Ucrania	9
Hombres	1714101003	Total África	25
Hombres	1714101003	Argelia	2
Hombres	1714101003	Marruecos	13
Hombres	1714101003	Nigeria	0
Hombres	1714101003	Senegal	1
Hombres	1714101003	Total América	87
Hombres	1714101003	Argentina	13
Hombres	1714101003	Bolivia	17
Hombres	1714101003	Brasil	3
Hombres	1714101003	Colombia	21
Hombres	1714101003	Cuba	0
Hombres	1714101003	Chile	2
Hombres	1714101003	Ecuador	10
Hombres	1714101003	Paraguay	0
Hombres	1714101003	Perú	2
Hombres	1714101003	República Dominicana	2
Hombres	1714101003	Uruguay	6
Hombres	1714101003	Venezuela	3
Hombres	1714101003	Total Asia	1
Hombres	1714101003	China	0
Hombres	1714101003	Pakistán	1
Hombres	1714101003	Total Oceanía	0
Hombres	1714101004	Total Población	1.381
Hombres	1714101004	Nacidos en España	986
Hombres	1714101004	Nacidos en el Extranjero	395
Hombres	1714101004	Total Unión Europea	53
Hombres	1714101004	Alemania	0
Hombres	1714101004	Bulgaria	1
Hombres	1714101004	Francia	13
Hombres	1714101004	Italia	2
Hombres	1714101004	Polonia	0
Hombres	1714101004	Portugal	10
Hombres	1714101004	Reino Unido	1
Hombres	1714101004	Rumanía	26
Hombres	1714101004	Total Europa No Comunitaria	47
Hombres	1714101004	Rusia	7
Hombres	1714101004	Ucrania	7
Hombres	1714101004	Total África	42
Hombres	1714101004	Argelia	0
Hombres	1714101004	Marruecos	31
Hombres	1714101004	Nigeria	0
Hombres	1714101004	Senegal	0
Hombres	1714101004	Total América	231
Hombres	1714101004	Argentina	10
Hombres	1714101004	Bolivia	86
Hombres	1714101004	Brasil	4
Hombres	1714101004	Colombia	61
Hombres	1714101004	Cuba	1
Hombres	1714101004	Chile	2
Hombres	1714101004	Ecuador	14
Hombres	1714101004	Paraguay	5
Hombres	1714101004	Perú	4
Hombres	1714101004	República Dominicana	20
Hombres	1714101004	Uruguay	16
Hombres	1714101004	Venezuela	2
Hombres	1714101004	Total Asia	22
Hombres	1714101004	China	11
Hombres	1714101004	Pakistán	10
Hombres	1714101004	Total Oceanía	0
Hombres	1714101005	Total Población	587
Hombres	1714101005	Nacidos en España	525
Hombres	1714101005	Nacidos en el Extranjero	62
Hombres	1714101005	Total Unión Europea	19
Hombres	1714101005	Alemania	1
Hombres	1714101005	Bulgaria	1
Hombres	1714101005	Francia	7
Hombres	1714101005	Italia	0
Hombres	1714101005	Polonia	1
Hombres	1714101005	Portugal	2
Hombres	1714101005	Reino Unido	0
Hombres	1714101005	Rumanía	7
Hombres	1714101005	Total Europa No Comunitaria	3
Hombres	1714101005	Rusia	0
Hombres	1714101005	Ucrania	0
Hombres	1714101005	Total África	6
Hombres	1714101005	Argelia	0
Hombres	1714101005	Marruecos	6
Hombres	1714101005	Nigeria	0
Hombres	1714101005	Senegal	0
Hombres	1714101005	Total América	32
Hombres	1714101005	Argentina	8
Hombres	1714101005	Bolivia	6
Hombres	1714101005	Brasil	1
Hombres	1714101005	Colombia	10
Hombres	1714101005	Cuba	0
Hombres	1714101005	Chile	1
Hombres	1714101005	Ecuador	0
Hombres	1714101005	Paraguay	0
Hombres	1714101005	Perú	0
Hombres	1714101005	República Dominicana	0
Hombres	1714101005	Uruguay	2
Hombres	1714101005	Venezuela	3
Hombres	1714101005	Total Asia	2
Hombres	1714101005	China	0
Hombres	1714101005	Pakistán	2
Hombres	1714101005	Total Oceanía	0
Hombres	1714201001	Total Población	705
Hombres	1714201001	Nacidos en España	671
Hombres	1714201001	Nacidos en el Extranjero	34
Hombres	1714201001	Total Unión Europea	11
Hombres	1714201001	Alemania	0
Hombres	1714201001	Bulgaria	1
Hombres	1714201001	Francia	1
Hombres	1714201001	Italia	2
Hombres	1714201001	Polonia	0
Hombres	1714201001	Portugal	0
Hombres	1714201001	Reino Unido	3
Hombres	1714201001	Rumanía	4
Hombres	1714201001	Total Europa No Comunitaria	0
Hombres	1714201001	Rusia	0
Hombres	1714201001	Ucrania	0
Hombres	1714201001	Total África	2
Hombres	1714201001	Argelia	0
Hombres	1714201001	Marruecos	2
Hombres	1714201001	Nigeria	0
Hombres	1714201001	Senegal	0
Hombres	1714201001	Total América	19
Hombres	1714201001	Argentina	9
Hombres	1714201001	Bolivia	0
Hombres	1714201001	Brasil	0
Hombres	1714201001	Colombia	4
Hombres	1714201001	Cuba	0
Hombres	1714201001	Chile	1
Hombres	1714201001	Ecuador	0
Hombres	1714201001	Paraguay	0
Hombres	1714201001	Perú	1
Hombres	1714201001	República Dominicana	1
Hombres	1714201001	Uruguay	0
Hombres	1714201001	Venezuela	0
Hombres	1714201001	Total Asia	2
Hombres	1714201001	China	1
Hombres	1714201001	Pakistán	0
Hombres	1714201001	Total Oceanía	0
Hombres	1714201002	Total Población	1.150
Hombres	1714201002	Nacidos en España	1.066
Hombres	1714201002	Nacidos en el Extranjero	84
Hombres	1714201002	Total Unión Europea	21
Hombres	1714201002	Alemania	3
Hombres	1714201002	Bulgaria	0
Hombres	1714201002	Francia	6
Hombres	1714201002	Italia	4
Hombres	1714201002	Polonia	0
Hombres	1714201002	Portugal	0
Hombres	1714201002	Reino Unido	2
Hombres	1714201002	Rumanía	1
Hombres	1714201002	Total Europa No Comunitaria	5
Hombres	1714201002	Rusia	0
Hombres	1714201002	Ucrania	1
Hombres	1714201002	Total África	33
Hombres	1714201002	Argelia	0
Hombres	1714201002	Marruecos	26
Hombres	1714201002	Nigeria	0
Hombres	1714201002	Senegal	1
Hombres	1714201002	Total América	20
Hombres	1714201002	Argentina	4
Hombres	1714201002	Bolivia	0
Hombres	1714201002	Brasil	0
Hombres	1714201002	Colombia	2
Hombres	1714201002	Cuba	0
Hombres	1714201002	Chile	1
Hombres	1714201002	Ecuador	4
Hombres	1714201002	Paraguay	0
Hombres	1714201002	Perú	0
Hombres	1714201002	República Dominicana	3
Hombres	1714201002	Uruguay	0
Hombres	1714201002	Venezuela	0
Hombres	1714201002	Total Asia	5
Hombres	1714201002	China	1
Hombres	1714201002	Pakistán	0
Hombres	1714201002	Total Oceanía	0
Hombres	1714301001	Total Población	89
Hombres	1714301001	Nacidos en España	78
Hombres	1714301001	Nacidos en el Extranjero	11
Hombres	1714301001	Total Unión Europea	8
Hombres	1714301001	Alemania	2
Hombres	1714301001	Bulgaria	0
Hombres	1714301001	Francia	3
Hombres	1714301001	Italia	0
Hombres	1714301001	Polonia	0
Hombres	1714301001	Portugal	0
Hombres	1714301001	Reino Unido	1
Hombres	1714301001	Rumanía	0
Hombres	1714301001	Total Europa No Comunitaria	0
Hombres	1714301001	Rusia	0
Hombres	1714301001	Ucrania	0
Hombres	1714301001	Total África	0
Hombres	1714301001	Argelia	0
Hombres	1714301001	Marruecos	0
Hombres	1714301001	Nigeria	0
Hombres	1714301001	Senegal	0
Hombres	1714301001	Total América	3
Hombres	1714301001	Argentina	0
Hombres	1714301001	Bolivia	0
Hombres	1714301001	Brasil	0
Hombres	1714301001	Colombia	0
Hombres	1714301001	Cuba	0
Hombres	1714301001	Chile	0
Hombres	1714301001	Ecuador	2
Hombres	1714301001	Paraguay	0
Hombres	1714301001	Perú	0
Hombres	1714301001	República Dominicana	0
Hombres	1714301001	Uruguay	0
Hombres	1714301001	Venezuela	1
Hombres	1714301001	Total Asia	0
Hombres	1714301001	China	0
Hombres	1714301001	Pakistán	0
Hombres	1714301001	Total Oceanía	0
Hombres	1714401001	Total Población	141
Hombres	1714401001	Nacidos en España	125
Hombres	1714401001	Nacidos en el Extranjero	16
Hombres	1714401001	Total Unión Europea	9
Hombres	1714401001	Alemania	1
Hombres	1714401001	Bulgaria	0
Hombres	1714401001	Francia	2
Hombres	1714401001	Italia	0
Hombres	1714401001	Polonia	0
Hombres	1714401001	Portugal	0
Hombres	1714401001	Reino Unido	1
Hombres	1714401001	Rumanía	2
Hombres	1714401001	Total Europa No Comunitaria	1
Hombres	1714401001	Rusia	1
Hombres	1714401001	Ucrania	0
Hombres	1714401001	Total África	2
Hombres	1714401001	Argelia	0
Hombres	1714401001	Marruecos	2
Hombres	1714401001	Nigeria	0
Hombres	1714401001	Senegal	0
Hombres	1714401001	Total América	4
Hombres	1714401001	Argentina	1
Hombres	1714401001	Bolivia	2
Hombres	1714401001	Brasil	0
Hombres	1714401001	Colombia	0
Hombres	1714401001	Cuba	0
Hombres	1714401001	Chile	0
Hombres	1714401001	Ecuador	1
Hombres	1714401001	Paraguay	0
Hombres	1714401001	Perú	0
Hombres	1714401001	República Dominicana	0
Hombres	1714401001	Uruguay	0
Hombres	1714401001	Venezuela	0
Hombres	1714401001	Total Asia	0
Hombres	1714401001	China	0
Hombres	1714401001	Pakistán	0
Hombres	1714401001	Total Oceanía	0
Hombres	1714501001	Total Población	389
Hombres	1714501001	Nacidos en España	355
Hombres	1714501001	Nacidos en el Extranjero	34
Hombres	1714501001	Total Unión Europea	3
Hombres	1714501001	Alemania	1
Hombres	1714501001	Bulgaria	0
Hombres	1714501001	Francia	0
Hombres	1714501001	Italia	0
Hombres	1714501001	Polonia	0
Hombres	1714501001	Portugal	1
Hombres	1714501001	Reino Unido	0
Hombres	1714501001	Rumanía	1
Hombres	1714501001	Total Europa No Comunitaria	8
Hombres	1714501001	Rusia	3
Hombres	1714501001	Ucrania	2
Hombres	1714501001	Total África	8
Hombres	1714501001	Argelia	0
Hombres	1714501001	Marruecos	8
Hombres	1714501001	Nigeria	0
Hombres	1714501001	Senegal	0
Hombres	1714501001	Total América	11
Hombres	1714501001	Argentina	0
Hombres	1714501001	Bolivia	1
Hombres	1714501001	Brasil	0
Hombres	1714501001	Colombia	1
Hombres	1714501001	Cuba	0
Hombres	1714501001	Chile	0
Hombres	1714501001	Ecuador	1
Hombres	1714501001	Paraguay	4
Hombres	1714501001	Perú	1
Hombres	1714501001	República Dominicana	0
Hombres	1714501001	Uruguay	0
Hombres	1714501001	Venezuela	1
Hombres	1714501001	Total Asia	4
Hombres	1714501001	China	0
Hombres	1714501001	Pakistán	2
Hombres	1714501001	Total Oceanía	0
Hombres	1714501002	Total Población	493
Hombres	1714501002	Nacidos en España	455
Hombres	1714501002	Nacidos en el Extranjero	38
Hombres	1714501002	Total Unión Europea	5
Hombres	1714501002	Alemania	0
Hombres	1714501002	Bulgaria	2
Hombres	1714501002	Francia	1
Hombres	1714501002	Italia	0
Hombres	1714501002	Polonia	0
Hombres	1714501002	Portugal	1
Hombres	1714501002	Reino Unido	0
Hombres	1714501002	Rumanía	0
Hombres	1714501002	Total Europa No Comunitaria	2
Hombres	1714501002	Rusia	0
Hombres	1714501002	Ucrania	1
Hombres	1714501002	Total África	3
Hombres	1714501002	Argelia	0
Hombres	1714501002	Marruecos	3
Hombres	1714501002	Nigeria	0
Hombres	1714501002	Senegal	0
Hombres	1714501002	Total América	17
Hombres	1714501002	Argentina	1
Hombres	1714501002	Bolivia	0
Hombres	1714501002	Brasil	0
Hombres	1714501002	Colombia	2
Hombres	1714501002	Cuba	0
Hombres	1714501002	Chile	1
Hombres	1714501002	Ecuador	0
Hombres	1714501002	Paraguay	5
Hombres	1714501002	Perú	0
Hombres	1714501002	República Dominicana	2
Hombres	1714501002	Uruguay	0
Hombres	1714501002	Venezuela	1
Hombres	1714501002	Total Asia	11
Hombres	1714501002	China	2
Hombres	1714501002	Pakistán	6
Hombres	1714501002	Total Oceanía	0
Hombres	1714601001	Total Población	986
Hombres	1714601001	Nacidos en España	912
Hombres	1714601001	Nacidos en el Extranjero	74
Hombres	1714601001	Total Unión Europea	20
Hombres	1714601001	Alemania	3
Hombres	1714601001	Bulgaria	1
Hombres	1714601001	Francia	4
Hombres	1714601001	Italia	3
Hombres	1714601001	Polonia	0
Hombres	1714601001	Portugal	2
Hombres	1714601001	Reino Unido	2
Hombres	1714601001	Rumanía	3
Hombres	1714601001	Total Europa No Comunitaria	2
Hombres	1714601001	Rusia	0
Hombres	1714601001	Ucrania	0
Hombres	1714601001	Total África	9
Hombres	1714601001	Argelia	0
Hombres	1714601001	Marruecos	7
Hombres	1714601001	Nigeria	0
Hombres	1714601001	Senegal	0
Hombres	1714601001	Total América	42
Hombres	1714601001	Argentina	7
Hombres	1714601001	Bolivia	1
Hombres	1714601001	Brasil	4
Hombres	1714601001	Colombia	3
Hombres	1714601001	Cuba	4
Hombres	1714601001	Chile	10
Hombres	1714601001	Ecuador	3
Hombres	1714601001	Paraguay	0
Hombres	1714601001	Perú	0
Hombres	1714601001	República Dominicana	0
Hombres	1714601001	Uruguay	4
Hombres	1714601001	Venezuela	3
Hombres	1714601001	Total Asia	1
Hombres	1714601001	China	0
Hombres	1714601001	Pakistán	0
Hombres	1714601001	Total Oceanía	0
Hombres	1714601002	Total Población	1.127
Hombres	1714601002	Nacidos en España	1.034
Hombres	1714601002	Nacidos en el Extranjero	93
Hombres	1714601002	Total Unión Europea	22
Hombres	1714601002	Alemania	1
Hombres	1714601002	Bulgaria	0
Hombres	1714601002	Francia	6
Hombres	1714601002	Italia	5
Hombres	1714601002	Polonia	0
Hombres	1714601002	Portugal	5
Hombres	1714601002	Reino Unido	0
Hombres	1714601002	Rumanía	3
Hombres	1714601002	Total Europa No Comunitaria	4
Hombres	1714601002	Rusia	1
Hombres	1714601002	Ucrania	0
Hombres	1714601002	Total África	26
Hombres	1714601002	Argelia	1
Hombres	1714601002	Marruecos	15
Hombres	1714601002	Nigeria	0
Hombres	1714601002	Senegal	4
Hombres	1714601002	Total América	41
Hombres	1714601002	Argentina	14
Hombres	1714601002	Bolivia	0
Hombres	1714601002	Brasil	1
Hombres	1714601002	Colombia	4
Hombres	1714601002	Cuba	0
Hombres	1714601002	Chile	5
Hombres	1714601002	Ecuador	0
Hombres	1714601002	Paraguay	0
Hombres	1714601002	Perú	1
Hombres	1714601002	República Dominicana	1
Hombres	1714601002	Uruguay	5
Hombres	1714601002	Venezuela	5
Hombres	1714601002	Total Asia	0
Hombres	1714601002	China	0
Hombres	1714601002	Pakistán	0
Hombres	1714601002	Total Oceanía	0
Hombres	1714701001	Total Población	805
Hombres	1714701001	Nacidos en España	604
Hombres	1714701001	Nacidos en el Extranjero	201
Hombres	1714701001	Total Unión Europea	17
Hombres	1714701001	Alemania	0
Hombres	1714701001	Bulgaria	1
Hombres	1714701001	Francia	0
Hombres	1714701001	Italia	3
Hombres	1714701001	Polonia	0
Hombres	1714701001	Portugal	2
Hombres	1714701001	Reino Unido	0
Hombres	1714701001	Rumanía	8
Hombres	1714701001	Total Europa No Comunitaria	2
Hombres	1714701001	Rusia	1
Hombres	1714701001	Ucrania	0
Hombres	1714701001	Total África	116
Hombres	1714701001	Argelia	0
Hombres	1714701001	Marruecos	105
Hombres	1714701001	Nigeria	0
Hombres	1714701001	Senegal	8
Hombres	1714701001	Total América	48
Hombres	1714701001	Argentina	2
Hombres	1714701001	Bolivia	1
Hombres	1714701001	Brasil	0
Hombres	1714701001	Colombia	18
Hombres	1714701001	Cuba	1
Hombres	1714701001	Chile	0
Hombres	1714701001	Ecuador	1
Hombres	1714701001	Paraguay	1
Hombres	1714701001	Perú	3
Hombres	1714701001	República Dominicana	4
Hombres	1714701001	Uruguay	0
Hombres	1714701001	Venezuela	1
Hombres	1714701001	Total Asia	18
Hombres	1714701001	China	2
Hombres	1714701001	Pakistán	12
Hombres	1714701001	Total Oceanía	0
Hombres	1714702001	Total Población	372
Hombres	1714702001	Nacidos en España	326
Hombres	1714702001	Nacidos en el Extranjero	46
Hombres	1714702001	Total Unión Europea	3
Hombres	1714702001	Alemania	1
Hombres	1714702001	Bulgaria	0
Hombres	1714702001	Francia	0
Hombres	1714702001	Italia	0
Hombres	1714702001	Polonia	1
Hombres	1714702001	Portugal	0
Hombres	1714702001	Reino Unido	0
Hombres	1714702001	Rumanía	0
Hombres	1714702001	Total Europa No Comunitaria	1
Hombres	1714702001	Rusia	0
Hombres	1714702001	Ucrania	0
Hombres	1714702001	Total África	27
Hombres	1714702001	Argelia	0
Hombres	1714702001	Marruecos	27
Hombres	1714702001	Nigeria	0
Hombres	1714702001	Senegal	0
Hombres	1714702001	Total América	13
Hombres	1714702001	Argentina	0
Hombres	1714702001	Bolivia	2
Hombres	1714702001	Brasil	0
Hombres	1714702001	Colombia	3
Hombres	1714702001	Cuba	0
Hombres	1714702001	Chile	3
Hombres	1714702001	Ecuador	0
Hombres	1714702001	Paraguay	0
Hombres	1714702001	Perú	0
Hombres	1714702001	República Dominicana	0
Hombres	1714702001	Uruguay	0
Hombres	1714702001	Venezuela	1
Hombres	1714702001	Total Asia	2
Hombres	1714702001	China	0
Hombres	1714702001	Pakistán	2
Hombres	1714702001	Total Oceanía	0
Hombres	1714702002	Total Población	407
Hombres	1714702002	Nacidos en España	335
Hombres	1714702002	Nacidos en el Extranjero	72
Hombres	1714702002	Total Unión Europea	2
Hombres	1714702002	Alemania	0
Hombres	1714702002	Bulgaria	0
Hombres	1714702002	Francia	1
Hombres	1714702002	Italia	0
Hombres	1714702002	Polonia	0
Hombres	1714702002	Portugal	0
Hombres	1714702002	Reino Unido	0
Hombres	1714702002	Rumanía	1
Hombres	1714702002	Total Europa No Comunitaria	0
Hombres	1714702002	Rusia	0
Hombres	1714702002	Ucrania	0
Hombres	1714702002	Total África	52
Hombres	1714702002	Argelia	0
Hombres	1714702002	Marruecos	52
Hombres	1714702002	Nigeria	0
Hombres	1714702002	Senegal	0
Hombres	1714702002	Total América	15
Hombres	1714702002	Argentina	4
Hombres	1714702002	Bolivia	0
Hombres	1714702002	Brasil	0
Hombres	1714702002	Colombia	5
Hombres	1714702002	Cuba	0
Hombres	1714702002	Chile	0
Hombres	1714702002	Ecuador	1
Hombres	1714702002	Paraguay	1
Hombres	1714702002	Perú	2
Hombres	1714702002	República Dominicana	0
Hombres	1714702002	Uruguay	0
Hombres	1714702002	Venezuela	1
Hombres	1714702002	Total Asia	2
Hombres	1714702002	China	0
Hombres	1714702002	Pakistán	2
Hombres	1714702002	Total Oceanía	1
Hombres	1714703001	Total Población	679
Hombres	1714703001	Nacidos en España	581
Hombres	1714703001	Nacidos en el Extranjero	98
Hombres	1714703001	Total Unión Europea	12
Hombres	1714703001	Alemania	0
Hombres	1714703001	Bulgaria	1
Hombres	1714703001	Francia	1
Hombres	1714703001	Italia	1
Hombres	1714703001	Polonia	1
Hombres	1714703001	Portugal	0
Hombres	1714703001	Reino Unido	1
Hombres	1714703001	Rumanía	7
Hombres	1714703001	Total Europa No Comunitaria	0
Hombres	1714703001	Rusia	0
Hombres	1714703001	Ucrania	0
Hombres	1714703001	Total África	53
Hombres	1714703001	Argelia	0
Hombres	1714703001	Marruecos	48
Hombres	1714703001	Nigeria	0
Hombres	1714703001	Senegal	4
Hombres	1714703001	Total América	24
Hombres	1714703001	Argentina	0
Hombres	1714703001	Bolivia	0
Hombres	1714703001	Brasil	0
Hombres	1714703001	Colombia	10
Hombres	1714703001	Cuba	1
Hombres	1714703001	Chile	1
Hombres	1714703001	Ecuador	0
Hombres	1714703001	Paraguay	2
Hombres	1714703001	Perú	1
Hombres	1714703001	República Dominicana	2
Hombres	1714703001	Uruguay	3
Hombres	1714703001	Venezuela	2
Hombres	1714703001	Total Asia	9
Hombres	1714703001	China	4
Hombres	1714703001	Pakistán	3
Hombres	1714703001	Total Oceanía	0
Hombres	1714703002	Total Población	446
Hombres	1714703002	Nacidos en España	357
Hombres	1714703002	Nacidos en el Extranjero	89
Hombres	1714703002	Total Unión Europea	4
Hombres	1714703002	Alemania	1
Hombres	1714703002	Bulgaria	0
Hombres	1714703002	Francia	2
Hombres	1714703002	Italia	0
Hombres	1714703002	Polonia	0
Hombres	1714703002	Portugal	0
Hombres	1714703002	Reino Unido	0
Hombres	1714703002	Rumanía	1
Hombres	1714703002	Total Europa No Comunitaria	0
Hombres	1714703002	Rusia	0
Hombres	1714703002	Ucrania	0
Hombres	1714703002	Total África	45
Hombres	1714703002	Argelia	5
Hombres	1714703002	Marruecos	39
Hombres	1714703002	Nigeria	1
Hombres	1714703002	Senegal	0
Hombres	1714703002	Total América	37
Hombres	1714703002	Argentina	4
Hombres	1714703002	Bolivia	1
Hombres	1714703002	Brasil	1
Hombres	1714703002	Colombia	7
Hombres	1714703002	Cuba	0
Hombres	1714703002	Chile	1
Hombres	1714703002	Ecuador	7
Hombres	1714703002	Paraguay	0
Hombres	1714703002	Perú	0
Hombres	1714703002	República Dominicana	3
Hombres	1714703002	Uruguay	4
Hombres	1714703002	Venezuela	2
Hombres	1714703002	Total Asia	3
Hombres	1714703002	China	0
Hombres	1714703002	Pakistán	2
Hombres	1714703002	Total Oceanía	0
Hombres	1714703003	Total Población	1.012
Hombres	1714703003	Nacidos en España	913
Hombres	1714703003	Nacidos en el Extranjero	99
Hombres	1714703003	Total Unión Europea	7
Hombres	1714703003	Alemania	3
Hombres	1714703003	Bulgaria	1
Hombres	1714703003	Francia	0
Hombres	1714703003	Italia	0
Hombres	1714703003	Polonia	0
Hombres	1714703003	Portugal	1
Hombres	1714703003	Reino Unido	0
Hombres	1714703003	Rumanía	1
Hombres	1714703003	Total Europa No Comunitaria	2
Hombres	1714703003	Rusia	1
Hombres	1714703003	Ucrania	0
Hombres	1714703003	Total África	54
Hombres	1714703003	Argelia	0
Hombres	1714703003	Marruecos	54
Hombres	1714703003	Nigeria	0
Hombres	1714703003	Senegal	0
Hombres	1714703003	Total América	31
Hombres	1714703003	Argentina	1
Hombres	1714703003	Bolivia	0
Hombres	1714703003	Brasil	0
Hombres	1714703003	Colombia	2
Hombres	1714703003	Cuba	2
Hombres	1714703003	Chile	0
Hombres	1714703003	Ecuador	4
Hombres	1714703003	Paraguay	0
Hombres	1714703003	Perú	1
Hombres	1714703003	República Dominicana	0
Hombres	1714703003	Uruguay	1
Hombres	1714703003	Venezuela	6
Hombres	1714703003	Total Asia	5
Hombres	1714703003	China	1
Hombres	1714703003	Pakistán	4
Hombres	1714703003	Total Oceanía	0
Hombres	1714703004	Total Población	912
Hombres	1714703004	Nacidos en España	791
Hombres	1714703004	Nacidos en el Extranjero	121
Hombres	1714703004	Total Unión Europea	10
Hombres	1714703004	Alemania	0
Hombres	1714703004	Bulgaria	0
Hombres	1714703004	Francia	0
Hombres	1714703004	Italia	1
Hombres	1714703004	Polonia	0
Hombres	1714703004	Portugal	0
Hombres	1714703004	Reino Unido	0
Hombres	1714703004	Rumanía	8
Hombres	1714703004	Total Europa No Comunitaria	1
Hombres	1714703004	Rusia	0
Hombres	1714703004	Ucrania	0
Hombres	1714703004	Total África	64
Hombres	1714703004	Argelia	0
Hombres	1714703004	Marruecos	62
Hombres	1714703004	Nigeria	0
Hombres	1714703004	Senegal	0
Hombres	1714703004	Total América	34
Hombres	1714703004	Argentina	1
Hombres	1714703004	Bolivia	2
Hombres	1714703004	Brasil	2
Hombres	1714703004	Colombia	4
Hombres	1714703004	Cuba	0
Hombres	1714703004	Chile	0
Hombres	1714703004	Ecuador	5
Hombres	1714703004	Paraguay	0
Hombres	1714703004	Perú	3
Hombres	1714703004	República Dominicana	1
Hombres	1714703004	Uruguay	2
Hombres	1714703004	Venezuela	2
Hombres	1714703004	Total Asia	12
Hombres	1714703004	China	6
Hombres	1714703004	Pakistán	5
Hombres	1714703004	Total Oceanía	0
Hombres	1714704001	Total Población	640
Hombres	1714704001	Nacidos en España	608
Hombres	1714704001	Nacidos en el Extranjero	32
Hombres	1714704001	Total Unión Europea	3
Hombres	1714704001	Alemania	1
Hombres	1714704001	Bulgaria	0
Hombres	1714704001	Francia	2
Hombres	1714704001	Italia	0
Hombres	1714704001	Polonia	0
Hombres	1714704001	Portugal	0
Hombres	1714704001	Reino Unido	0
Hombres	1714704001	Rumanía	0
Hombres	1714704001	Total Europa No Comunitaria	1
Hombres	1714704001	Rusia	0
Hombres	1714704001	Ucrania	1
Hombres	1714704001	Total África	6
Hombres	1714704001	Argelia	0
Hombres	1714704001	Marruecos	6
Hombres	1714704001	Nigeria	0
Hombres	1714704001	Senegal	0
Hombres	1714704001	Total América	13
Hombres	1714704001	Argentina	0
Hombres	1714704001	Bolivia	0
Hombres	1714704001	Brasil	0
Hombres	1714704001	Colombia	4
Hombres	1714704001	Cuba	0
Hombres	1714704001	Chile	0
Hombres	1714704001	Ecuador	0
Hombres	1714704001	Paraguay	0
Hombres	1714704001	Perú	3
Hombres	1714704001	República Dominicana	0
Hombres	1714704001	Uruguay	4
Hombres	1714704001	Venezuela	0
Hombres	1714704001	Total Asia	9
Hombres	1714704001	China	0
Hombres	1714704001	Pakistán	8
Hombres	1714704001	Total Oceanía	0
Hombres	1714801001	Total Población	1.125
Hombres	1714801001	Nacidos en España	954
Hombres	1714801001	Nacidos en el Extranjero	171
Hombres	1714801001	Total Unión Europea	90
Hombres	1714801001	Alemania	8
Hombres	1714801001	Bulgaria	0
Hombres	1714801001	Francia	9
Hombres	1714801001	Italia	1
Hombres	1714801001	Polonia	1
Hombres	1714801001	Portugal	0
Hombres	1714801001	Reino Unido	1
Hombres	1714801001	Rumanía	62
Hombres	1714801001	Total Europa No Comunitaria	3
Hombres	1714801001	Rusia	0
Hombres	1714801001	Ucrania	2
Hombres	1714801001	Total África	35
Hombres	1714801001	Argelia	0
Hombres	1714801001	Marruecos	20
Hombres	1714801001	Nigeria	0
Hombres	1714801001	Senegal	5
Hombres	1714801001	Total América	35
